backers_count,blurb,category,pledged,usd_pledged,usd_goal,currency,name,SuccessfulBool
65,This project has been cancelled on Kickstarter - follow us on iD2me.com,Hardware,264725.0,40139.6561187,50795.29625,DKK,"The first ""One Touch"" Smartphone (Canceled)",0
2,Secure Plug creates a greater resistance before a plug & socket becomes disconnected & can be adapted to any plug type worldwide,Hardware,31.0,28.81514883,46476.046500000004,AUD,Secura Plug - Keeping Electrical Plug & Sockets connected,0
123,A sleek sturdy solar bluetooth 4.0 case for your iPhone that adds serious gaming controls.,Hardware,8386.0,8386.0,135000.0,USD,The Iphone Game Controller Case *(with BLE and Solar!),0
3,Drip-less fuel dispenser: Saving Earth...one drop at a time.,Hardware,175.0,175.0,50000.0,USD,DropStopper (Canceled),0
1,A Great Outdoor Idea,Hardware,25.0,25.0,28000.0,USD,ShadeTek (Canceled),0
14,"The Hybox is a beverage power generator that generates power instantly, and charges your device no matter day or night, rain or shine.",Hardware,1319.0,1319.0,25000.0,USD,Hybox: Beverage USB Power Generator (Canceled),0
916,The PocketLab is a wireless sensor that EMPOWERS you to gather data about the real world and visualize it on your device in real time.,Gadgets,114805.0,114805.0,25000.0,USD,The PocketLab: Explorers Wanted,1
633,Customize the aroma of any space from a smartphone + a multi-colored smart nightlight that you control.,Gadgets,57760.0,57760.0,50000.0,USD,Pura Scents: Smart Air Freshener Meets Smart Nightlight,1
84,This Arduino Shield supports motion detection AND wireless infra-red communication between an IR remote control and your Arduino!,Gadgets,3093.0,2881.68327072,1118.014848,CAD,The ICU-Duino Motion Sensor Arduino Shield!,1
1302,"The Lil Trucker™ is the ultimate multi-tool that kicks ass and takes names, making it the ideal addition to any kit or car around.",Gadgets,123310.0,123310.0,25000.0,USD,The Lil Trucker™,1
281,"BRIGHT SAFETY LIGHTS for wheelchairs, strollers, bicycles, and more!",Gadgets,73627.0,58065.6405145,55205.221399999995,CAD,TetraGear - Innovative Safety Lights for Wheeled Commuters,1
1081,"Get hands free access to your building, enjoy unattended deliveries or go completely keyless in combination with any smart lock.",Gadgets,109400.0,124410.5005,56860.37499999999,EUR,monkey. Keyless entry by making your existing intercom smart,1
1229,I LOCK IT is a fully automatic smart bike lock that combines security with comfort. With I LOCK IT your bike will always be secured.,Gadgets,168850.22,192132.007636,113788.426,EUR,I LOCK IT - The world's first fully automatic bike lock,1
899,Make your own delicious craft cider at home from fresh fruit. Explore creative flavor combos with your friends and family.,Gadgets,344231.6,344231.6,80000.0,USD,ALCHEMA: Turn Fruit into Personalized Craft Cider,1
1078,BlinkyTape is a flexible and portable LED strip with 60 pixels and integrated BlinkyBoard USB-programmable light processor.,Gadgets,79924.31,79924.31,15000.0,USD,BlinkyTape: The LED Strip Reinvented,1
3078,Clap your hands and Boogie Dice will start to roll by themselves like magic!,Gadgets,185035.0,185035.0,50000.0,USD,"Boogie Dice - Self rolling, sound activated gaming dice!",1
204,Wireless charging for Android and Windows phones with Qi capablity (see FAQ) + now for iPhone 5/5s with the fastest Qi enabling case!,Gadgets,31744.0,31744.0,30000.0,USD,POND - Wireless Charging - Refined and Redefined,1
649,"Hookpods catch fish, not birds. There's no ocean waste and fishermen save money.",Gadgets,113555.38,194505.092741,171286.55,GBP,Hookpod - Saving the Albatross from Extinction,1
1660,"The Lume Cube is a revolutionary little light. 1,500 Lumens Powerful in a 1.5""cube. Works with iPhone, Android and GoPro or any Camera",Gadgets,229517.0,229517.0,56000.0,USD,"Lume Cube - Flash & Video Light for GoPro, iPhone & Android",1
413,Tangeez are light-up building blocks that change color as you stack them.  Create spectrums of color that change as you rearrange.,Gadgets,51371.0,51371.0,49000.0,USD,Tangeez - Tangible Lights,1
1249,"BatteryBot is the world's 1st & only character-based rechargeable backup battery for smartphones, tablets & mobile devices, by Mimoco!",Gadgets,88202.44,88202.44,65000.0,USD,BatteryBot: The Fun Mobile Device Charger with Personality!,1
585,"From a wild hurricane hitting your town, to a wild party in nature  - KaliPAK is all the power you need when there's no power around",Gadgets,221336.0,221336.0,150000.0,USD,KaliPAK -  A Revolutionary Portable Solar Energy Generator,1
2087,"The super comfy pillow that plays your music, monitors and reacts to your snoring, analyzes your sleep and intelligently wakes you up.",Gadgets,400787.5,400787.5,50000.0,USD,"ZEEQ Smart Pillow: Stream Music, Stop Snoring, Sleep Smarter",1
4372,"With PLAYBULB X free App, PLAYBULB candle is a smart LED candle light that liberates our imagination over colors.",Gadgets,266519.0,266519.0,5000.0,USD,PLAYBULB candle - Color LED Flameless Candle with Mobile App,1
665,Bruno's integrated vacuum feature delivers floor sweepings directly into the trash can. Simply sweep and Bruno takes care of the rest.,Gadgets,117240.0,117240.0,50000.0,USD,"Trash Can + Vacuum = Bruno, The World's First Smartcan.",1
740,6 Watt flexible solar system with less than 200 grams + 6000mAh power bank. Support us now and don't think about empty batteries again.,Gadgets,69751.0,77873.1719352,24561.79528,EUR,SunnyBAG LEAF+ The world's strongest and lightest solarpanel,1
175,"AWAKEN diagnosis your car, alerts emergency services in the case of an accident, notify you and tracks your car during a theft.",Gadgets,15355.45,17505.1328446,11399.947800000002,EUR,"AWAKEN Car: Safety 2.0 | AWAKEN Car, la sécurité 2.0",1
1025,"Charge your iPhone battery 100% in 2 hours of sun light.
It also charges gopro, external battery, flash light and many other devices.",Gadgets,71460.0,71460.0,30000.0,USD,"SOLARADE, World's smallest Solar Charger.",1
17,"SOTA is a modern, contemporary object your home can't miss! Sofa arm table with a phone stand to get 100% satisfaction from your relax!",Gadgets,866.0,998.75904704,576.65072,EUR,"For your best relax get SOTA, sofa table with phone stand!",1
5768,"Simple and elegant magnetic privacy shield for desktops, laptops, mobile phones and tablets.",Gadgets,87529.0,87529.0,964.0,USD,Nope 2.0 - Live Free,1
1553,"S Key-The 6 in 1 key that works as magnetic stick, cell phone stand, SIM card case, SIM card pin, Opener and glow in dark key chain.",Gadgets,19026.0,19026.0,5000.0,USD,"S Key: The 6 in 1 ""Key"" you love and bring with all the time",1
178,Never run out of storage or battery again with our revolutionary new phone case! Plus we're giving you back the audio jack on iPhone 7,Gadgets,30358.5,30358.5,30000.0,USD,"Ultimate iPhone Case - Extra Battery, Extra Memory & More",1
306,"The world’s only Apple Watch companion that is a dock, powerbank, cable organizer and protective case all rolled into one.",Gadgets,113485.0,80068.6631097,79020.93024,AUD,Pocket: 6-in-1 Portable Charging Dock for Apple Watch,1
44,Design Products believes in the Unification of the arts and technology.,Gadgets,1371.0,1371.0,500.0,USD,Design Products:Shou Sugi ban Wood Flash Drives,1
852,A compact waterproof USB solar panel to charge in any condition.  Highest rated waterproof solar panel on the market.,Gadgets,119933.0,119933.0,20000.0,USD,The Badger: Waterproof USB Solar Charger,1
41,Restaurant communication: Bridging the gap between guests and waiters. Together we can change our restaurant experience forever.,Gadgets,28419.0,31842.0168274,28011.204499999996,EUR,Ordercube: Simplify Ordering - and beyond,1
87,Introducing the world's first intelligent video game controller that analyzes your every move to help you become a better gamer.,Gadgets,13665.0,13665.0,10000.0,USD,Intelligent Game Controller Analyzes Your Every Move,1
204,"The ultimate mug. Keeps your drink at the ideal temperature. Fine bone china, completely automatic and dishwasher proof",Gadgets,36925.0,48396.2080122,45873.18295,GBP,Glowstone Heated Smart Mug - Fine Bone China,1
100,"Add touch switch to any USB devices:Arduino, Rasberry PI, USB bulb/lights, lamps, USB headphone, USB drive, USB mouse,keyboard and more",Gadgets,1703.4,1288.90200269,605.331456,CAD,"TapUSB-Touch to turn on/off USB devices,easy reboot,reset",1
115,"The patented all-in-one design is the best product available. If you have a baby, why wouldn't you baby proof Perfectly?!?",Gadgets,7099.0,7099.0,5000.0,USD,"Plug Perfect - Baby proof your electrical outlets, perfectly",1
2030,SUPER FAST charging ON THE WALL and ON THE GO. Charge your phones and tablets at the same time with TWO USB ports.,Gadgets,104097.0,104097.0,36000.0,USD,BOLT² World's Smallest 2.4A Battery Backup + Wall Charger,1
221,"It is a cube, which measures temperature and humidity level. Read and analyze the figures straight on your smartphone.",Gadgets,12667.0,14176.4677418,8953.32296,EUR,Hector - Your digital samaritan | Le cube connecté,1
109,Add some romance to your life! Impress your friends with timeless beauty of the Firefle.,Gadgets,9889.0,9889.0,5000.0,USD,FLAMEFLEX,1
87,"HOLO Cardboard - a mixed reality device for Anime Figures, Accessories, Furnishings and Playthings",Gadgets,4695.44,3209.21871822,3075.640245,NZD,HOLO Cardboard - a mixed reality hologram for smartphones,1
350,The Holapex hologram reflectors are Top Quality and High definition Hologram Pyramid for Smartphones/IPhones and Tablet/IPad.,Gadgets,14585.5,14585.5,3000.0,USD,Hologram Pyramid HD for Smartphones and Tablets Gadget,1
866,DreamMe allows you to see the time and a lot of other information from your smartphone right on the ceiling of your sleeping room.,Gadgets,24974.0,28438.879274,7971.17622,EUR,DreamMe is the new companion for your smartphone at night.,1
64,EyeChamp instantly converts your phone into a macro camera,Gadgets,2824.0,2390.05453016,1692.67318,NZD,EyeChamp Macro Camera Converter,1
217,Turn your phone or tablet into a precise non-contact thermometer,Gadgets,11100.0,11100.0,9999.0,USD,Kalt - Infrared Thermometer For Mobile Devices,1
508,"No slots, so no limits. Artificial intelligence & customisable track. Like real life video game racing. Thrills & spills in any space!",Gadgets,69545.0,116444.365562,83718.7185,GBP,Real FX: Race Cars with Artificial Intelligence,1
50,EC1 the world's first affordable versatile 2 in 1 carbon fiber bicycle / ebike for the avid cyclist and commuter alike.,Gadgets,74220.0,56791.0962702,49736.20665,CAD,Daymak EC1 ebike - Carbon Fiber Electric Bicycle,1
1012,"The Janus Top spins on its bottom AND its top. Metal spindle and ring, combined with ceramic or ruby tips, make this top a keeper.",Gadgets,58026.03,58026.03,2500.0,USD,The Janus Top,1
46,The second story-line is visible only when the book is illuminated with a blue LED.  Perfect for reading under the covers!,Gadgets,1476.0,1476.0,1000.0,USD,"Two intertwined stories, one in secret writing",1
7886,"The world's first toilet night light is back with a NEW never-fall arm, dimmer & more colors! Comes with a Lifetime Guarantee!",Gadgets,226870.0,226870.0,10000.0,USD,IllumiBowl 2.0: Toilet Night Light (Shark Tank Upgrade),1
180,"Put a printWiFi in your pocket & print securely from your iOS or Android device to an existing local printer ""Wherever You Are""!",Gadgets,20006.0,20006.0,10000.0,USD,printWiFi - Upgrades Printer for WiFi Mobile Device Printing,1
533,MEEM automatically backs up your phone every time you charge. So part of your daily routine with no third party access to your data.,Gadgets,52330.0,74654.2265675,71330.2375,GBP,MEEM - World's First Charger Cable with Automatic Back Up,1
535,Future Proof your home with B.One Smart HUB,Gadgets,109893.0,109893.0,100000.0,USD,The Future of Smart Homes - B.One,1
113,iSkelter is revolutionizing home furniture. Experience an easier way of living - now in the comfort of your home.,Gadgets,28678.0,28678.0,8600.0,USD,CADDY - Tech Meets Furniture,1
230,The eClipse is a portable solar USB charger that can power multiple devices at once – both during the day and during the night.,Gadgets,53397.0,53397.0,50000.0,USD,eClipse: The Day and Night Solar Solution,1
308,"“FIRST EVER EXPRESS CHARGING CABLE INTEGRATED FLASH DRIVE"" Patent Pended High-speed Charging and Data Back-up Solution.",Gadgets,31084.0,31084.0,20000.0,USD,BRICWAVE™ Xpress with Apple MFi Certified ICs  & Connectors,1
47,A simple to use USB-DMX lighting interface that works with free software allowing you to easily control DMX lighting systems,Gadgets,2659.0,2659.0,750.0,USD,Lucid Labs Cipher Lite USB to DMX interface,1
151,"There are thousands of different masuring cups around the world, But no one is transforming itself to get all functions in one piece.",Gadgets,32088.0,3941.65879464,1842.58545,SEK,Multi-Measuring Cup - Transform it to get all useful sizes,1
296,Sick of usernames and passwords? Worried about the Heartbleed Bug and Online Security in General? Just TAP to sign-in Instead.,Gadgets,20222.0,18282.3686504,18081.6622,CAD,Symple ID: Just TAP to Sign-in,1
321,A Crystal Clear and Ultra Sharp Smartphone & Tablet Hologram Projection Reflector.  The Best Home-Hologram Device Yet!,Gadgets,14076.0,9994.32696132,1420.05214,AUD,Holo – Smartphone & Tablet Hologram,1
502,A computer vision thermal imager lets you see in the dark and diagnose problems in your building or anywhere temperatures are important,Gadgets,143126.0,143126.0,40000.0,USD,HemaVision/Imager Smart thermal imaging with computer vision,1
1970,"The LightMan is a complete redesign of what a flashlight can be. A perfect illumination tool, and a must-have gadget.",Gadgets,91654.02,91654.02,12500.0,USD,LightMan: The World's Most Versatile Pocket Light,1
453,The first mountable and versatile smart phone handle for action sports and adventure shooting.,Gadgets,22982.0,22982.0,20000.0,USD,Hotshot Phone Handle,1
3,"""If you like to watch movies, videos, or television in bed on your tablet or cell phone, then this device is for you!""",Hardware,150.0,150.0,2500.0,USD,"Knight Stand : "" a device stand for your night stand """,0
74,"The Affirmations Mirror is a real life “mirror, mirror on the wall” that plays custom messages to help you realize your dreams.",Hardware,3545.0,3545.0,20000.0,USD,Affirmations Mirror the talking mirror by MeyeVU Interactive,0
16,"June Sky is now moving on to higher altitudes, with the upcoming HAT, or High Altitude Testing, weather balloon project.",Hardware,461.0,461.0,850.0,USD,June Sky Rockets: HAT's Program,0
49,"A complete battery powered Arduino solution with 3.3V power supply, battery monitoring and two high powered 20V 6.3A MOSFET's on board",Hardware,1845.0,1845.0,3000.0,USD,Low Power Arduino with on board 6A Switching Transistors,0
3,"Creates a very irritating environment that all wildlife instinctively avoids in the air, on the ground, and below ground.",Hardware,22.0,22.0,60000.0,USD,AN EFFECTIVE ANIMAL DETERRENT TO INCREASE EDIBLE CROP YIELD,0
88,"We're hitting the marketplace with 2 powerbanks, a set of earbuds, and a 2-in-1 charging cable. All products are originally designed!",Hardware,6991.3,6991.3,35000.0,USD,Jade J: Sleek California-designed Tech Accessories,0
24,"An awesome Arduino compatible wireless Xbee controller with force feedback! Great for all of your RC projects like drones, cars and fpv",Hardware,1953.0,2699.94898908,20736.9354,EUR,ULTRA LONG RANGE ARDUINO COMPATIBLE XBEE CONTROLLER,0
5,"Showcase. Track. Retain. Connect.
With your Martial Arts and Kickboxing Students",Hardware,180.0,180.0,6000.0,USD,SideKick Martial Arts Management Server,0
22,Make your workout routines less boring on this gym-machine that translates arm- & leg movements to commands in your favorite videogames,Hardware,3333.0,4549.12107573,136487.28100000002,EUR,"VIGATAR, the fitness-machine that lets you play videogames",0
0,The software works already but on proprietary hardware. Just need to make it work on non-proprietary devices.,Hardware,0.0,0.0,666.0,USD,"Contact Dashboard — The no Internet, Internet.",0
20,Easily connect your 5V devices to the Raspberry Pi Model B using this card.,Hardware,737.0,737.0,1500.0,USD,5V Sensor Connection Card for Raspberry Pi,0
12,A simple device for use by anyone to take accurate vital sign readings in seconds and display them on any mobile device.,Hardware,2001.0,3425.94161475,248256.63875,GBP,Eimo: Instant vital sign monitor which anyone can use.,0
1,"Patented,2013- 8,425,179 Building manual copyright 2012 Adaptable turbine engine, runs on steam, air, gas, water or in combination.",Hardware,100.0,100.0,5000.0,USD,Hesting Power Turbine,0
5,TRIAT (Tiny Researcher In A Tube) uses open source software and hardware for a long-life research grade GPS data logger.,Hardware,93.0,85.68648651,26719.44203,CAD,TRIAT Research Grade GPS Device,0
55,"Le routeur révolutionnaire qui permet de gérer son signal Wi-Fi
Revolutionary Wi-Fi router providing users with signal power control",Hardware,6179.0,6978.12827809,16770.5461935,EUR,Wi-fine4me® - Wi-Fi you can control !,0
2,Getting Weston Cycles back on the air.,Hardware,21.0,21.0,6000.0,USD,"Weston Cycles, keep BMX fun and affordable.",0
38,"Nextand is a simple, elegant wireless charging stand for home or office. Put your Nexus 7 to work while it charges!",Hardware,1698.0,1698.0,15000.0,USD,Nextand - Wireless Charging Stand for Nexus 7,0
91,"Make your phone smarter and more comfortable with ViKC, the laser keyboard integrated in a smartphone case.",Hardware,6491.75,7038.50836055,162633.5355,EUR,"ViKC: Virtual Keyboard Cover, smartphone typing made easy",0
18,"LINC:  Connect to the world around you. An open, expandable sensor platform that links to your mobile device. Explore, Share & Learn",Hardware,3327.0,3327.0,25000.0,USD,LINC Wireless Mobile Sensor Network,0
20,Make amazing craft beer at home with ease. Share recipes across the world and cook delicious sous vide.,Hardware,7824.0,7824.0,50000.0,USD,Brasii,0
6,This project is the development of a MSP430Fx5xx and x6xx microcontroller USB development board.,Hardware,211.0,211.0,1000.0,USD,MSP430F USB Development Board,0
0,"Manufacture & further develop a design for a light weight, robust wheelchair for export & use by disabled Vietnamese people.",Hardware,0.0,0.0,3000.0,USD,Freedom Wheels Mobility,0
16,Easily and quickly connect devices and sensors to the Beaglebone.,Hardware,724.0,724.0,1500.0,USD,3.3V/5V Sensor Connection Cape for the Beaglebone,0
46,"Form, meet function: Uncompromising protection for your mobile device.",Hardware,783.0,1226.11771683,7829.615049999999,GBP,SecondSkin ONE: The Next Generation of Device Protection,0
23,Reduce Electric Bill for Your Pool 75% & keep your pool clean Reduce your bill of $125.00 a month to $15.00 a month with a better pump,Hardware,3423.0,3423.0,100000.0,USD,REVOLUTIONARY DIGITAL ELECTRIC MOTOR,0
4,"UK Built CNC Milling machine for etching, milling, engraving, cutting of materials like Aluminium, Stone, Wood and Plastics.",Hardware,2830.0,4561.8158398,40298.7265,GBP,Desktop CNC Machine Kit for under £700.00 Manufactured in UK,0
94,"Flybridge PowerDock turns your existing Apple charger into a Lightning/30Pin dock and cable manager for all Apple iPhone, iPod & iPads.",Hardware,7251.0,7251.0,15000.0,USD,Flybridge PowerDock wall charger-iPhone 5/5c/5s & iPads,0
186,"Enthusiast-grade component support, minimalist design, and robust build quality, in a desktop you'll actually want to put on your desk.",Hardware,56365.0,56365.0,150000.0,USD,"Cerberus by Kimera Industries: The 18L, mATX, US-made case",0
17,"BE-Alert is a Bluetooth based device which will trigger an alarm on the tag and phone right at the moment, when you leave it behind",Hardware,403.0,403.0,10000.0,USD,BE-Alert - Never lose your Smart phone again!,0
12,RoomCentral is bluetooth controller which schedules heaters/coolers to be turned on or off  based on the remote measured temperature.,Hardware,724.0,724.0,69400.0,USD,Room Central,0
4,"Get an SMS Text message to return to the Kitchen if you left the stove on, or remotely monitor your stove or an elderly Parent's stove.",Hardware,169.0,169.0,40000.0,USD,Kitchen Guardian - Keep an eye on your Stove,0
24,"Nowadays many digital locks are introduced, maybe too many to pick. There should be just one amazing product to do the job.",Hardware,9997.0,7670.82886076,76731.308,CAD,90K Smart Lock,0
7,Trying to build a mobile communications command center in either a large enclosed trailer or retired command vehicle.,Hardware,221.0,221.0,20000.0,USD,Emergency Communications Command Center,0
15,"Presented here as a model RC toy, this low cost platform can carry a feedback camera for firemen, police and the military.",Hardware,1339.0,1339.0,100000.0,USD,"Universal self balancing mini vehicle - ""The Mobilizer""",0
236,A truly slim wireless charging case for iPhone 6 & the ultimate wireless charging dock for Qi-compatible smartphones & small tablets.,Hardware,10168.0,10168.0,20000.0,USD,Ultimus Qi: Wireless Charging for iPhone 6 Galaxy S Note G3,0
12,IDAP-Link more than just low cost that hacking of dev kits to reuse the builtin JTag no longer make sense,Hardware,879.0,740.73262317,5056.19538,CAD,IDAP-Link a low cost full features CMSIS-DAP debug JTag,0
18,"New low-watt guitar amplifiers available from WhiteBox Engineering. Spartan has 25/18 watt output, 2 channels with independent EQ.",Hardware,5976.0,5976.0,18000.0,USD,WhiteBox Spartan Guitar Amplifier.,0
3,"Save energy and make your batteries last longer with the SmartStrip, the intelligent USB power management system.",Hardware,131.0,131.0,15000.0,USD,SmartStrip,0
61,RATtrap is a simple and elegant but highly effective security device that protects users' smart devices from threats on the internet.,Hardware,15141.0,15141.0,75000.0,USD,RATtrap * Security and Privacy for your smart home.,0
115,Hybrid manufacturing is finally here.,Hardware,51583.0,51583.0,1000000.0,USD,The Microfactory: A machine shop in a box,0
2,"Connectere is a personal device devoted to delivering a simple, secure and private solution to connecting to your home network.",Hardware,259.0,388.90757535,15015.7365,GBP,Connectere - Easy Personal Home VPN,0
7,Shredrbot: Plastic Reduction and recycling system. Reduce various forms of plastic and fed through an attached extruder or recycled.,Hardware,44.0,44.0,15000.0,USD,Shredrbot,0
8,"Midnight Maker is a website that helps hardware engineers and makers create, organize and share their stuff.",Hardware,169.0,169.0,50000.0,USD,Midnight Maker: An online repository for hardware projects,0
8,HighLight is changing the holiday lighting experience with an easy to setup and simple to customize design to light your home exterior.,Hardware,1612.0,1612.0,45000.0,USD,HighLight: Your Home is Your Canvas,0
72,"Make your party ROCK with LED party lights!  Lights pulse to your music.  Cheap, easy and totally awesome.  Starting at just $25.",Hardware,3376.0,3376.0,5000.0,USD,Rockin' Party Lights,0
5,Tomorrows water meter that easily attaches to the variety of pipes in your house. Relays valuable data via bluetooth to your phone.,Hardware,33.0,33.0,12000.0,USD,Netring: Make Yourself Aware of Daily Water Use,0
105,"Portable device that remixes music in real-time based on your tricks, turns, and spins! BE THE BEAT.™",Hardware,10424.0,10424.0,53000.0,USD,Jalapeño™ | Portable Beat Maker for Action Sports,0
0,"Never have a dirty screen again! Conveniently have the cleaning solution in the UltraCleanCase and clean the iPad anywhere, anytime!",Hardware,0.0,0.0,6000.0,USD,UltraCleanCase for iPad / smartphones,0
14,"Engadget acclaimed temperature, pressure, and humidity sensing platform helps protect your wine cellar, summer home, and more!",Hardware,1777.0,1777.0,35000.0,USD,Observos - The Internet of Places,0
32,"Elegant, Low Cost, Modular Linear Motion Kit for CNC machines of all sorts - gantry or delta. 3D printers, Camera Slides...",Hardware,5097.0,5097.0,10000.0,USD,"innRDrive™ - Scalable, Modular Linear Motion System",0
0,"Redefine combines the traditional computer case with a computer desk in a compact, yet attractive design.",Hardware,0.0,0.0,284524.485,EUR,Redefine - A New Look at Desktop Computers,0
81,"A Natural,Funky,Ethical,Ecological and Awesome sounding way to listen to your favourite music on the go!",Hardware,3231.0,5277.23016732,24499.6758,GBP,"iBean® & iTagua®, the World's most loveable music players.",0
61,"Solar-Trak GPS will track your runaway pet on an iPhone / Android App, and with solar power, the battery automatically charges!",Hardware,5815.0,5815.0,70000.0,USD,"GPS Tracking for your pet, and it's SOLAR powered !",0
23,LazerAid is a visual evacuation guidance system that bridges the gap from room to stairwell in a fire situation.,Hardware,3071.0,2325.3102214,68146.506,CAD,LazerAid - Evacuation Guidance System,0
27,"Suntrunks are completely Self-Contained 
Portable Solar Electric Power Systems for
Remote or Emergency Power Needs",Hardware,3255.0,3255.0,36900.0,USD,Suntrunks: Solar Power To Go,0
88,X-Loc is an Amazing Magnetic locking system for your Cellphone and mobile devices,Hardware,3417.0,3417.0,15000.0,USD,X-Loc :A New way to carry your Cellphone,0
13,WARIOWEATHER provides information about weather. It controls equipment according to conditions and includes many more unique features.,Hardware,5509.0,5509.0,35000.0,USD,WARIOWEATHER - WEATHER STATION,0
90,"Revolutionary, Easy-to-use and One-to-many BLE (Bluetooth Low Energy) Bridge for Arduino",Hardware,9028.0,9028.0,17000.0,USD,BLEasy - Revolutionary BLE Bridge For Arduino Shields,0
12,A USB charger that uses your standard household water supply to constantly charge electronic devices without the need for electricity.,Hardware,112.0,112.0,175000.0,USD,USB Charger Powered By Your Household Water Supply,0
3,This Innovative Board for counting exercises in Kettlebell lifting. It will help you achieve the best results!,Hardware,22.0,22.0,70000.0,USD,KL board - Automatic counting board for kettlebell lifting,0
141,We believe that people should have the means to enforce their right to privacy. Cloak anonymises your internet connection with Tor.,Hardware,6970.0,11241.590986,96771.22799999999,GBP,Cloak - a Tor router that works,0
3,We designed a machine for the future that will revolutionize the concrete troweling business,Hardware,201.0,139.83921951,52178.81325000001,AUD,FullTrack Concrete Trowelling Machine,0
25,Firefly - the next social phenomenon - connects people with common interests and hobbies through their cell phone,Hardware,1526.0,1526.0,130000.0,USD,Firefly - the next social phenomenon,0
8,The driver is the best vehicle safety feature. Our technology makes America's roads safer by engaging the human factor.,Hardware,301.0,301.0,60000.0,USD,Let's Make Our Roads Safer www.alephandtav.com,0
30,"CloudSIM, an open source platform, provides access to your cloud connected SIM card from your smart-device; create new services.",Hardware,4075.0,2866.734464,31305.44384,AUD,CloudSIM – give your SIM wings!,0
23,We're putting real tech into skateboarding! Our carbon composite board will change skating forever and we want you to be a part of it!,Hardware,3397.0,3100.08898567,13688.941649999999,CAD,Immortal Skateboards Advanced Carbon Composite Technology,0
10,"Electric Skateboard with 25+ mile Range, for $699.",Hardware,4642.0,4642.0,30000.0,USD,Marvle Boards - Low-Cost Electric Skateboard with 25MI Range,0
18,"Li-USB is an open source PIC32® chipKIT™ board.
Arduino™ compatible form-factor, pin-out, and development tools.",Hardware,754.0,754.0,34000.0,USD,High-performance 32-bit Through-hole Arduino™ Compatible,0
18,"Long range, smart phone controlled conversion kit that anyone can safely and easily install on any bicycle without losing functionality",Hardware,12821.0,10337.3569072,16125.663999999999,AUD,Uncomprimising wireless blue tooth e-bike conversion kit!,0
14,"Driving the WS281x programmable pixels made easy, using a Raspberry Pi or the processor board of your choice!",Hardware,807.0,807.0,8000.0,USD,Pixel-Pi Addressable LED (pixels) driver board,0
52,"Uberwatcher is a baby monitor that works everywhere with your Smartphone; the home, the car, camping (even with no cell signal).",Hardware,4595.0,4381.12237065,84857.43003,CAD,UBERWATCHER: Portable Baby Monitor for your Smartphone,0
217,The Chomp is an open-source MIDI controller for creative music projects.  It's a powerful piece of hardware with design in mind.,Hardware,13648.0,13648.0,25000.0,USD,"Chomp - the Affordable, Open-Source MIDI Controller",0
17,Fast roadworthy 3 wheel single seat sporting eco-transport--simple materials and donor parts-- prototype kit for DIY builders,Hardware,1536.0,1536.0,4000.0,USD,FastForOne Autocycle,0
292,"Xcope is immersive virtual reality, augmented reality, movies, games and more.  If it's on your smartphone, it's on Xcope.",Hardware,17511.0,17511.0,50000.0,USD,Xcope: Virtual & Augmented Reality Headset for Smartphones,0
29,Next generation smart home system based on accurate indoor positioning data that does not require you to carry any device.,Hardware,3325.0,3325.0,250000.0,USD,Make your house smarter with MoXi!!,0
24,"The DuinoReactor is a 3-in-1 programmer. It has USB to serial, an Arduino ISP with ICSP header, and an onboard programmer for ATtiny",Hardware,832.0,832.0,1000.0,USD,DuinoReactor 3-in-1 Programmer - USB to Serial,0
1,Hard working hands deserve a little love. Picking up a tool bucket is part of the job but it shouldn't be painful. I've got the answer.,Hardware,30.0,30.0,20000.0,USD,Handle love,0
2,A personal universal clamp on shade devise that will move in any direction to get out of the harmful Suns rays. Folds up easy to store.,Hardware,85.0,85.0,29000.0,USD,"Universal Folding Clamp on, 360* Rotating  Sun Shade",0
0,Just what you asked for.,Hardware,0.0,0.0,10000.0,USD,ISO20 ATC Spindle Cartridge for Mill or Router use.,0
34,The Beer Machine uses your fingerprint to access beer in the fridge. The Beer Machine counts the beer you and your friends drink.,Hardware,11565.0,11565.0,107500.0,USD,The Beer Machine that keeps track of who's drink'n the beer!,0
2,"A Musical Light Suit that creates music on the fly depending on how you move in it, and lights up with electro-luminescence.",Hardware,20.0,20.0,6000.0,USD,Musical Light Suit,0
4,Patent Pending Bubbling Fire and water.. Fire burning on top of water for your warming outdoor entertainment feature on your back patio,Hardware,681.0,681.0,75000.0,USD,Bubbling Fire and Water party pits Flame Burst to beat,0
489,NEO provides you with the freedom to customize the shell of your smartphone while providing high-quality tech in its CORE.,Hardware,142368.0,142368.0,725000.0,USD,NuAns NEO Windows 10 Mobile,0
84,Photoboop turns your camera into a photo booth (and more).,Hardware,7800.26,7800.26,16000.0,USD,photoboop: the photo robot,0
169,"The first energy monitor that works with natural gas, propane and oil home heating systems. No professional installation required.",Hardware,21003.0,21003.0,60000.0,USD,HeatMeter: Stay Informed. Save Energy. Save Money!,0
55,"Learns your routines, then automates colors and brightness levels. Designed for Philips Hue. Energy savings for any dimmable bulb.",Hardware,10513.0,10513.0,125000.0,USD,Shade Light Switch - An Automated Lighting Controller,0
533,"World's first mobile phone charger that switches automatically off when you unplug your phone - and back on, when you reattach it!",Hardware,32270.0,32270.0,70000.0,USD,ASMO – Smart charger for smart people. Yes. For you!,0
